ATTENDANCE,WAIT TIME,START OF 1 RIDE FOR ATTRACTION,ATTRACTION,ATTENDANCE 15 MIN,GUEST CARRIED,DATE,EXACT START RIDE 1,MEAN GUEST CARRIED,PEOPLE IN LINE,PEOPLE INSIDE ATTRACTION,BIN
48365.77760286862,20.0,2022-08-03 14:45:00,Dizzy Dropper,8506.668961816376,93.0,2022-08-03,14:45:00,93.61111111111111,31.0,94.0,"[30, 45)"
48365.77760286862,25.0,2022-08-03 14:45:00,Vertical Drop,8506.668961816376,149.0,2022-08-03,14:45:00,246.73333333333332,164.0,247.0,"[150, 165)"
48365.77760286862,5.0,2022-08-03 09:00:00,Free Fall,1000.0,0.0,2022-08-03,09:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 09:30:00,Vertical Drop,1000.0000243986782,194.0,2022-08-03,09:30:00,150.5625,0.0,151.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 09:45:00,Oz Theatre,1000.000131202159,0.0,2022-08-03,09:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 16:30:00,Crazy Dance,38859.59831181894,0.0,2022-08-03,16:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 18:45:00,Circus Train,43310.75087583094,243.0,2022-08-03,18:45:00,240.44444444444446,0.0,240.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 22:00:00,Bungee Jump,14720.481928338577,112.0,2022-08-03,22:00:00,131.61111111111111,0.0,132.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 12:45:00,Giga Coaster,1083.6919849079725,0.0,2022-08-03,12:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 12:30:00,Spinning Coaster,1038.0852712750116,286.0,2022-08-03,12:30:00,288.94444444444446,289.0,289.0,"[285, 300)"
48365.77760286862,55.0,2022-08-03 13:15:00,Giant Wheel,1346.0404413212004,231.0,2022-08-03,13:15:00,263.1875,702.0,263.0,"[690, 705)"
48365.77760286862,25.0,2022-08-03 14:00:00,Vertical Drop,2997.892472021046,186.0,2022-08-03,14:00:00,234.11764705882354,156.0,234.0,"[150, 165)"
48365.77760286862,5.0,2022-08-03 10:30:00,Himalaya Ride,1000.0093321652694,0.0,2022-08-03,10:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 20:15:00,Oz Theatre,29344.13465629077,0.0,2022-08-03,20:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 20:15:00,Rapids Ride,29344.13465629077,0.0,2022-08-03,20:15:00,9.388944444444444,0.0,9.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 22:30:00,Go-Karts,11615.837708351546,209.0,2022-08-03,22:30:00,224.47058823529412,75.0,224.0,"[75, 90)"
48365.77760286862,25.0,2022-08-03 14:15:00,Flying Coaster,4253.501751554759,572.0,2022-08-03,14:15:00,505.875,337.0,506.0,"[330, 345)"
48365.77760286862,45.0,2022-08-03 16:15:00,Drop Tower,34513.82511188385,118.0,2022-08-03,16:15:00,93.44444444444444,187.0,93.0,"[180, 195)"
48365.77760286862,5.0,2022-08-03 09:45:00,Roller Coaster,1000.000131202159,0.0,2022-08-03,09:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 22:45:00,Kiddie Coaster,10261.900141239405,0.0,2022-08-03,22:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 16:15:00,Spinning Coaster,34513.82511188385,239.0,2022-08-03,16:15:00,276.8888888888889,369.0,277.0,"[360, 375)"
48365.77760286862,15.0,2022-08-03 13:00:00,Dizzy Dropper,1174.5911564012913,103.0,2022-08-03,13:00:00,88.33333333333333,0.0,88.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 12:15:00,Oz Theatre,1016.4386944893212,56.0,2022-08-03,12:15:00,80.875,0.0,81.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 16:00:00,Oz Theatre,29717.27074006359,93.0,2022-08-03,16:00:00,124.72222222222223,0.0,125.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 11:30:00,Rapids Ride,1000.9527021317972,215.0,2022-08-03,11:30:00,198.33345555555556,0.0,198.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 12:15:00,Rapids Ride,1016.4386944893212,148.0,2022-08-03,12:15:00,199.562625,67.0,200.0,"[60, 75)"
48365.77760286862,35.0,2022-08-03 17:15:00,Drop Tower,47212.36386868462,116.0,2022-08-03,17:15:00,106.41176470588235,142.0,106.0,"[135, 150)"
48365.77760286862,5.0,2022-08-03 09:00:00,Dizzy Dropper,1000.0,128.0,2022-08-03,09:00:00,98.16666666666667,0.0,98.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 10:45:00,Superman Ride,1000.0326899679956,129.0,2022-08-03,10:45:00,117.22222222222223,0.0,117.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 14:00:00,Water Ride,2997.892472021046,71.0,2022-08-03,14:00:00,115.52941176470588,154.0,116.0,"[150, 165)"
48365.77760286862,5.0,2022-08-03 09:00:00,Merry Go Round,1000.0,0.0,2022-08-03,09:00:00,24.77777777777778,0.0,25.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 16:00:00,Rapids Ride,29717.27074006359,171.0,2022-08-03,16:00:00,182.8824705882353,0.0,183.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 19:15:00,Roller Coaster,38948.44396834698,0.0,2022-08-03,19:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,40.0,2022-08-03 19:00:00,Zipline,41208.40889516623,68.0,2022-08-03,19:00:00,56.1764705882353,94.0,56.0,"[90, 105)"
48365.77760286862,5.0,2022-08-03 15:30:00,Superman Ride,19933.66135609636,181.0,2022-08-03,15:30:00,175.61111111111111,0.0,176.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 09:00:00,Giant Wheel,1000.0,388.0,2022-08-03,09:00:00,309.3333333333333,309.0,309.0,"[300, 315)"
48365.77760286862,55.0,2022-08-03 12:45:00,Swing Ride,1083.6919849079725,110.0,2022-08-03,12:45:00,90.47058823529412,241.0,90.0,"[240, 255)"
48365.77760286862,10.0,2022-08-03 12:00:00,Spiral Slide,1006.7236105356628,18.0,2022-08-03,12:00:00,32.166666666666664,0.0,32.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 21:00:00,Rapids Ride,22465.26275411106,0.0,2022-08-03,21:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 11:00:00,Inverted Coaster,1000.10703992308,261.0,2022-08-03,11:00:00,225.7058823529412,301.0,226.0,"[300, 315)"
48365.77760286862,20.0,2022-08-03 09:45:00,Spinning Coaster,1000.000131202159,243.0,2022-08-03,09:45:00,236.83333333333334,79.0,237.0,"[75, 90)"
48365.77760286862,45.0,2022-08-03 15:45:00,Drop Tower,24758.36808246813,115.0,2022-08-03,15:45:00,93.22222222222223,186.0,93.0,"[180, 195)"
48365.77760286862,30.0,2022-08-03 11:45:00,Spinning Coaster,1002.6030887210632,368.0,2022-08-03,11:45:00,291.1111111111111,291.0,291.0,"[285, 300)"
48365.77760286862,5.0,2022-08-03 09:30:00,Merry Go Round,1000.0000243986782,220.0,2022-08-03,09:30:00,178.83333333333334,0.0,179.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 13:15:00,Oz Theatre,1346.0404413212004,148.0,2022-08-03,13:15:00,114.33333333333333,0.0,114.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 17:45:00,Circus Train,48365.77760286862,208.0,2022-08-03,17:45:00,264.22222222222223,0.0,264.0,"[0, 15)"
48365.77760286862,40.0,2022-08-03 17:30:00,Giant Wheel,48199.81382727522,251.0,2022-08-03,17:30:00,305.0,508.0,305.0,"[495, 510)"
48365.77760286862,30.0,2022-08-03 15:45:00,Bungee Jump,24758.36808246813,226.0,2022-08-03,15:45:00,213.11764705882354,213.0,213.0,"[210, 225)"
48365.77760286862,5.0,2022-08-03 19:00:00,Himalaya Ride,41208.40889516623,0.0,2022-08-03,19:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 11:45:00,Rapids Ride,1002.6030887210632,230.0,2022-08-03,11:45:00,203.22233333333332,68.0,203.0,"[60, 75)"
48365.77760286862,5.0,2022-08-03 11:45:00,Himalaya Ride,1002.6030887210632,0.0,2022-08-03,11:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,45.0,2022-08-03 14:00:00,Zipline,2997.892472021046,87.0,2022-08-03,14:00:00,60.888888888888886,122.0,61.0,"[120, 135)"
48365.77760286862,5.0,2022-08-03 12:45:00,Superman Ride,1083.6919849079725,129.0,2022-08-03,12:45:00,184.22222222222223,0.0,184.0,"[0, 15)"
48365.77760286862,60.0,2022-08-03 10:30:00,Giant Wheel,1000.0093321652694,339.0,2022-08-03,10:30:00,308.4117647058824,925.0,308.0,"[915, 930)"
48365.77760286862,35.0,2022-08-03 14:45:00,Water Ride,8506.668961816376,148.0,2022-08-03,14:45:00,129.75,173.0,130.0,"[165, 180)"
48365.77760286862,-0.0,2022-08-03 18:15:00,Giga Coaster,46724.94480069884,0.0,2022-08-03,18:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 19:30:00,Drop Tower,36589.58669651364,94.0,2022-08-03,19:30:00,96.94117647058823,97.0,97.0,"[90, 105)"
48365.77760286862,30.0,2022-08-03 13:00:00,Water Ride,1174.5911564012913,108.0,2022-08-03,13:00:00,117.3125,117.0,117.0,"[105, 120)"
48365.77760286862,30.0,2022-08-03 12:45:00,Bungee Jump,1083.6919849079725,231.0,2022-08-03,12:45:00,212.33333333333334,212.0,212.0,"[210, 225)"
48365.77760286862,10.0,2022-08-03 15:00:00,Circus Train,11661.079205648237,234.0,2022-08-03,15:00:00,237.55555555555554,0.0,238.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 12:45:00,Kiddie Coaster,1083.6919849079725,245.0,2022-08-03,12:45:00,217.0,0.0,217.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 21:45:00,Oz Theatre,16471.208031441303,0.0,2022-08-03,21:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 22:30:00,Superman Ride,11615.837708351546,0.0,2022-08-03,22:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 19:00:00,Free Fall,41208.40889516623,0.0,2022-08-03,19:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 11:30:00,Vertical Drop,1000.9527021317972,176.0,2022-08-03,11:30:00,240.07692307692307,160.0,240.0,"[150, 165)"
48365.77760286862,20.0,2022-08-03 21:30:00,Water Ride,18350.26881623285,175.0,2022-08-03,21:30:00,138.1875,46.0,138.0,"[45, 60)"
48365.77760286862,10.0,2022-08-03 19:30:00,Circus Train,36589.58669651364,243.0,2022-08-03,19:30:00,234.8235294117647,0.0,235.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 15:45:00,Spiral Slide,24758.36808246813,26.0,2022-08-03,15:45:00,30.77777777777778,0.0,31.0,"[0, 15)"
48365.77760286862,55.0,2022-08-03 13:45:00,Swing Ride,2169.600624050548,80.0,2022-08-03,13:45:00,90.0,240.0,90.0,"[240, 255)"
48365.77760286862,-0.0,2022-08-03 12:30:00,Giga Coaster,1038.0852712750116,0.0,2022-08-03,12:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 15:45:00,Haunted House,24758.36808246813,117.0,2022-08-03,15:45:00,123.61111111111111,124.0,124.0,"[120, 135)"
48365.77760286862,10.0,2022-08-03 11:00:00,Superman Ride,1000.10703992308,221.0,2022-08-03,11:00:00,200.0,0.0,200.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 20:00:00,Merry Go Round,31752.82931045228,170.0,2022-08-03,20:00:00,238.0625,0.0,238.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 22:00:00,Drop Tower,14720.481928338577,120.0,2022-08-03,22:00:00,109.72222222222223,0.0,110.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 17:30:00,Roller Coaster,48199.81382727522,0.0,2022-08-03,17:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 20:30:00,Giga Coaster,26978.89586102753,0.0,2022-08-03,20:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 09:45:00,Free Fall,1000.000131202159,0.0,2022-08-03,09:45:00,0.027777777777777776,0.0,0.0,"[0, 15)"
48365.77760286862,45.0,2022-08-03 15:15:00,Roller Coaster,15504.26072916971,11.0,2022-08-03,15:15:00,25.666666666666668,51.0,26.0,"[45, 60)"
48365.77760286862,5.0,2022-08-03 14:45:00,Oz Theatre,8506.668961816376,142.0,2022-08-03,14:45:00,100.66666666666667,0.0,101.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 15:00:00,Water Ride,11661.079205648237,110.0,2022-08-03,15:00:00,118.6470588235294,119.0,119.0,"[105, 120)"
48365.77760286862,5.0,2022-08-03 22:15:00,Circus Train,13101.661585062504,0.0,2022-08-03,22:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 20:00:00,Himalaya Ride,31752.82931045228,0.0,2022-08-03,20:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 15:30:00,Roller Coaster,19933.66135609636,45.0,2022-08-03,15:30:00,27.61111111111111,28.0,28.0,"[15, 30)"
48365.77760286862,15.0,2022-08-03 10:15:00,Superman Ride,1000.002473184398,106.0,2022-08-03,10:15:00,121.47058823529412,0.0,121.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 22:45:00,Circus Train,10261.900141239405,0.0,2022-08-03,22:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 10:30:00,Spinning Coaster,1000.0093321652694,267.0,2022-08-03,10:30:00,275.05555555555554,183.0,275.0,"[180, 195)"
48365.77760286862,25.0,2022-08-03 14:00:00,Haunted House,2997.892472021046,123.0,2022-08-03,14:00:00,116.33333333333333,78.0,116.0,"[75, 90)"
48365.77760286862,5.0,2022-08-03 16:30:00,Oz Theatre,38859.59831181894,170.0,2022-08-03,16:30:00,141.88888888888889,0.0,142.0,"[0, 15)"
48365.77760286862,40.0,2022-08-03 22:15:00,Zipline,13101.661585062504,58.0,2022-08-03,22:15:00,63.888888888888886,106.0,64.0,"[105, 120)"
48365.77760286862,5.0,2022-08-03 10:30:00,Kiddie Coaster,1000.0093321652694,171.0,2022-08-03,10:30:00,193.11764705882354,0.0,193.0,"[0, 15)"
48365.77760286862,45.0,2022-08-03 11:30:00,Go-Karts,1000.9527021317972,326.0,2022-08-03,11:30:00,290.625,581.0,291.0,"[570, 585)"
48365.77760286862,5.0,2022-08-03 18:00:00,Oz Theatre,47829.61982366987,0.0,2022-08-03,18:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 15:00:00,Bumper Cars,11661.079205648237,179.0,2022-08-03,15:00:00,182.5,0.0,182.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 22:15:00,Dizzy Dropper,13101.661585062504,0.0,2022-08-03,22:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 11:45:00,Flying Coaster,1002.6030887210632,563.0,2022-08-03,11:45:00,553.2,184.0,553.0,"[180, 195)"
48365.77760286862,30.0,2022-08-03 17:45:00,Drop Tower,48365.77760286862,129.0,2022-08-03,17:45:00,113.88888888888889,114.0,114.0,"[105, 120)"
48365.77760286862,15.0,2022-08-03 21:30:00,Dizzy Dropper,18350.26881623285,64.0,2022-08-03,21:30:00,105.72222222222223,0.0,106.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 16:15:00,Vertical Drop,34513.82511188385,232.0,2022-08-03,16:15:00,258.7857142857143,173.0,259.0,"[165, 180)"
48365.77760286862,5.0,2022-08-03 13:30:00,Himalaya Ride,1652.1489488782477,0.0,2022-08-03,13:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 13:30:00,Merry Go Round,1652.1489488782477,346.0,2022-08-03,13:30:00,299.3529411764706,299.0,299.0,"[285, 300)"
48365.77760286862,25.0,2022-08-03 14:30:00,Merry Go Round,6056.073630310249,324.0,2022-08-03,14:30:00,300.6666666666667,200.0,301.0,"[195, 210)"
48365.77760286862,5.0,2022-08-03 20:15:00,Spiral Slide,29344.13465629077,0.0,2022-08-03,20:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,45.0,2022-08-03 11:30:00,Zipline,1000.9527021317972,75.0,2022-08-03,11:30:00,61.05555555555556,122.0,61.0,"[120, 135)"
48365.77760286862,-0.0,2022-08-03 13:30:00,Giga Coaster,1652.1489488782477,0.0,2022-08-03,13:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 14:15:00,Circus Train,4253.501751554759,189.0,2022-08-03,14:15:00,232.05555555555554,0.0,232.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 19:15:00,Drop Tower,38948.44396834698,136.0,2022-08-03,19:15:00,105.23529411764706,140.0,105.0,"[135, 150)"
48365.77760286862,50.0,2022-08-03 10:15:00,Swing Ride,1000.002473184398,107.0,2022-08-03,10:15:00,122.82352941176471,287.0,123.0,"[285, 300)"
48365.77760286862,25.0,2022-08-03 14:00:00,Merry Go Round,2997.892472021046,319.0,2022-08-03,14:00:00,306.6111111111111,204.0,307.0,"[195, 210)"
48365.77760286862,35.0,2022-08-03 13:00:00,Haunted House,1174.5911564012913,114.0,2022-08-03,13:00:00,120.26666666666667,160.0,120.0,"[150, 165)"
48365.77760286862,-0.0,2022-08-03 21:00:00,Giga Coaster,22465.26275411106,0.0,2022-08-03,21:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 11:45:00,Haunted House,1002.6030887210632,155.0,2022-08-03,11:45:00,113.05882352941177,38.0,113.0,"[30, 45)"
48365.77760286862,15.0,2022-08-03 09:30:00,Go-Karts,1000.0000243986782,297.0,2022-08-03,09:30:00,270.4,0.0,270.0,"[0, 15)"
48365.77760286862,40.0,2022-08-03 13:45:00,Go-Karts,2169.600624050548,365.0,2022-08-03,13:45:00,291.0,485.0,291.0,"[480, 495)"
48365.77760286862,10.0,2022-08-03 15:15:00,Spiral Slide,15504.26072916971,26.0,2022-08-03,15:15:00,28.72222222222222,0.0,29.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 14:00:00,Himalaya Ride,2997.892472021046,0.0,2022-08-03,14:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,60.0,2022-08-03 12:00:00,Zipline,1006.7236105356628,59.0,2022-08-03,12:00:00,58.388888888888886,175.0,58.0,"[165, 180)"
48365.77760286862,5.0,2022-08-03 13:00:00,Himalaya Ride,1174.5911564012913,0.0,2022-08-03,13:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 09:00:00,Bumper Cars,1000.0,0.0,2022-08-03,09:00:00,24.555555555555557,0.0,25.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 20:15:00,Merry Go Round,29344.13465629077,159.0,2022-08-03,20:15:00,206.9375,0.0,207.0,"[0, 15)"
48365.77760286862,30.0,2022-08-03 17:00:00,Water Ride,45322.965116770734,145.0,2022-08-03,17:00:00,129.2,129.0,129.0,"[120, 135)"
48365.77760286862,5.0,2022-08-03 15:45:00,Giga Coaster,24758.36808246813,0.0,2022-08-03,15:45:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 21:30:00,Merry Go Round,18350.26881623285,222.0,2022-08-03,21:30:00,197.0,0.0,197.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 21:00:00,Vertical Drop,22465.26275411106,183.0,2022-08-03,21:00:00,221.64705882352942,74.0,222.0,"[60, 75)"
48365.77760286862,5.0,2022-08-03 17:15:00,Roller Coaster,47212.36386868462,0.0,2022-08-03,17:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,40.0,2022-08-03 17:00:00,Zipline,45322.965116770734,71.0,2022-08-03,17:00:00,60.1764705882353,100.0,60.0,"[90, 105)"
48365.77760286862,45.0,2022-08-03 21:15:00,Zipline,20351.36516027148,50.0,2022-08-03,21:15:00,69.76470588235294,140.0,70.0,"[135, 150)"
48365.77760286862,5.0,2022-08-03 09:15:00,Giga Coaster,1000.0000032730536,0.0,2022-08-03,09:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 11:45:00,Oz Theatre,1002.6030887210632,0.0,2022-08-03,11:45:00,16.75,0.0,17.0,"[0, 15)"
48365.77760286862,-0.0,2022-08-03 12:15:00,Giga Coaster,1016.4386944893212,0.0,2022-08-03,12:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 18:30:00,Himalaya Ride,45180.83260478225,0.0,2022-08-03,18:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 14:15:00,Vertical Drop,4253.501751554759,164.0,2022-08-03,14:15:00,239.8,160.0,240.0,"[150, 165)"
48365.77760286862,10.0,2022-08-03 16:00:00,Spiral Slide,29717.27074006359,29.0,2022-08-03,16:00:00,30.666666666666668,0.0,31.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 22:00:00,Spinning Coaster,14720.481928338577,183.0,2022-08-03,22:00:00,208.38888888888889,0.0,208.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 10:45:00,Bungee Jump,1000.0326899679956,221.0,2022-08-03,10:45:00,230.5,154.0,230.0,"[150, 165)"
48365.77760286862,5.0,2022-08-03 14:30:00,Crazy Dance,6056.073630310249,0.0,2022-08-03,14:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 18:30:00,Bungee Jump,45180.83260478225,250.0,2022-08-03,18:30:00,245.25,82.0,245.0,"[75, 90)"
48365.77760286862,5.0,2022-08-03 17:15:00,Himalaya Ride,47212.36386868462,0.0,2022-08-03,17:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 12:15:00,Water Ride,1016.4386944893212,124.0,2022-08-03,12:15:00,122.93333333333334,164.0,123.0,"[150, 165)"
48365.77760286862,20.0,2022-08-03 12:30:00,Rapids Ride,1038.0852712750116,173.0,2022-08-03,12:30:00,202.73340000000002,68.0,203.0,"[60, 75)"
48365.77760286862,10.0,2022-08-03 19:15:00,Superman Ride,38948.44396834698,169.0,2022-08-03,19:15:00,162.47058823529412,0.0,162.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 09:00:00,Spinning Coaster,1000.0,0.0,2022-08-03,09:00:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,15.0,2022-08-03 09:15:00,Go-Karts,1000.0000032730536,211.0,2022-08-03,09:15:00,172.0,0.0,172.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 17:45:00,Rapids Ride,48365.77760286862,207.0,2022-08-03,17:45:00,184.05561666666665,0.0,184.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 18:15:00,Oz Theatre,46724.94480069884,0.0,2022-08-03,18:15:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 22:15:00,Drop Tower,13101.661585062504,4.0,2022-08-03,22:15:00,15.222222222222221,0.0,15.0,"[0, 15)"
48365.77760286862,50.0,2022-08-03 14:45:00,Zipline,8506.668961816376,71.0,2022-08-03,14:45:00,67.22222222222223,157.0,67.0,"[150, 165)"
48365.77760286862,45.0,2022-08-03 10:00:00,Giant Wheel,1000.0006013794822,304.0,2022-08-03,10:00:00,316.1764705882353,632.0,316.0,"[630, 645)"
48365.77760286862,20.0,2022-08-03 17:30:00,Inverted Coaster,48199.81382727522,0.0,2022-08-03,17:30:00,4.459233333333334,1.0,4.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 21:15:00,Vertical Drop,20351.36516027148,242.0,2022-08-03,21:15:00,235.05882352941177,78.0,235.0,"[75, 90)"
48365.77760286862,40.0,2022-08-03 12:30:00,Go-Karts,1038.0852712750116,268.0,2022-08-03,12:30:00,291.11764705882354,485.0,291.0,"[480, 495)"
48365.77760286862,5.0,2022-08-03 16:45:00,Roller Coaster,42515.82522079129,39.0,2022-08-03,16:45:00,21.61111111111111,0.0,22.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 12:45:00,Rapids Ride,1083.6919849079725,216.0,2022-08-03,12:45:00,192.80006666666668,64.0,193.0,"[60, 75)"
48365.77760286862,10.0,2022-08-03 20:00:00,Rapids Ride,31752.82931045228,114.0,2022-08-03,20:00:00,146.41187647058825,0.0,146.0,"[0, 15)"
48365.77760286862,5.0,2022-08-03 17:30:00,Himalaya Ride,48199.81382727522,0.0,2022-08-03,17:30:00,0.0,0.0,0.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 15:45:00,Spinning Coaster,24758.36808246813,231.0,2022-08-03,15:45:00,274.8888888888889,367.0,275.0,"[360, 375)"
48365.77760286862,5.0,2022-08-03 16:30:00,Spiral Slide,38859.59831181894,9.0,2022-08-03,16:30:00,16.61111111111111,0.0,17.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 09:15:00,Dizzy Dropper,1000.0000032730536,89.0,2022-08-03,09:15:00,90.61111111111111,0.0,91.0,"[0, 15)"
48365.77760286862,20.0,2022-08-03 18:30:00,Superman Ride,45180.83260478225,147.0,2022-08-03,18:30:00,172.8235294117647,58.0,173.0,"[45, 60)"
48365.77760286862,35.0,2022-08-03 14:45:00,Go-Karts,8506.668961816376,195.0,2022-08-03,14:45:00,274.05555555555554,365.0,274.0,"[360, 375)"
48365.77760286862,15.0,2022-08-03 21:30:00,Flying Coaster,18350.26881623285,426.0,2022-08-03,21:30:00,316.52941176470586,0.0,317.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 12:00:00,Circus Train,1006.7236105356628,220.0,2022-08-03,12:00:00,231.77777777777777,0.0,232.0,"[0, 15)"
48365.77760286862,35.0,2022-08-03 14:00:00,Bungee Jump,2997.892472021046,178.0,2022-08-03,14:00:00,194.1764705882353,259.0,194.0,"[255, 270)"
48365.77760286862,25.0,2022-08-03 17:15:00,Water Ride,47212.36386868462,100.0,2022-08-03,17:15:00,122.0625,81.0,122.0,"[75, 90)"
48365.77760286862,50.0,2022-08-03 20:00:00,Giant Wheel,31752.82931045228,224.0,2022-08-03,20:00:00,331.26666666666665,773.0,331.0,"[765, 780)"
48365.77760286862,25.0,2022-08-03 20:30:00,Water Ride,26978.89586102753,141.0,2022-08-03,20:30:00,130.85714285714286,87.0,131.0,"[75, 90)"
48365.77760286862,20.0,2022-08-03 19:45:00,Bungee Jump,34178.4479121694,239.0,2022-08-03,19:45:00,251.5625,84.0,252.0,"[75, 90)"
48365.77760286862,15.0,2022-08-03 19:00:00,Bungee Jump,41208.40889516623,252.0,2022-08-03,19:00:00,216.9375,0.0,217.0,"[0, 15)"
48365.77760286862,10.0,2022-08-03 14:45:00,Spiral Slide,8506.668961816376,29.0,2022-08-03,14:45:00,30.61111111111111,0.0,31.0,"[0, 15)"
48365.77760286862,25.0,2022-08-03 13:45:00,Vertical Drop,2169.600624050548,213.0,2022-08-03,13:45:00,236.3125,158.0,236.0,"[150, 165)"
